 Kello      Hinta   M‰‰r‰  Ostaja   Myyj‰
 13:43:15    8.82    1184     ABC     BPP
 13:43:12    8.82     200     ABC     EVL
 13:43:10    8.83     171     EVL     NEO
 13:43:10    8.83      29     EVL     EQB
 13:43:10    8.82    1227     ABC     NEO
 13:43:10    8.82     100     FIM     NEO
 13:43:10    8.82    5000     ABC     NON
 13:43:08    8.82    5000     ABC     SGP
 13:43:06    8.82    3900     ABC     CAR
 13:43:06    8.82    3416     ABC     HBC
 13:43:06    8.82    3000     ABC     DDB
 13:43:06    8.82    1123     ABC     EPB
 13:42:59    8.82    3000     ENS     EPB
 13:42:27    8.81     239     EVL     BPP
 13:42:17    8.82    2000     OPV     EPB
 13:42:17    8.82     127     EVL     EPB
 13:42:13    8.83    4971     EVL     EQB
 13:42:13    8.83    1000     EVL     OPS
 13:42:13    8.83    4029     EVL     EVL
 13:42:07    8.83     971     SHB     EVL
 13:41:38    8.82    2267     EVL     CSB
 13:41:35    8.82    2250     EVL     GSI
 13:41:28    8.82     140     EVL     NON
 13:41:28    8.82     104     EVL     SGP
 13:41:28    8.82    1101     EVL     HQD
 13:41:28    8.82     810     EVL     BPP
 13:41:28    8.82    3084     EVL     EQB
 13:41:24    8.81    1900     SGP     DBL
 13:41:24    8.81    1898     SGP     OPS
 13:41:17    8.80    2141     MSI     BPP
 13:41:16    8.81     102     EQB     OPS
 13:41:16    8.81    3396     EQB     HBC
 13:41:16    8.81    1502     EQB     EPB
 13:41:16    8.80     113     MSI     BPP
 13:40:51    8.81    1900     ENS     EPB
 13:40:46    8.81     700     ENS     EPB
 13:40:44    8.81    2000     ENS     EPB
 13:40:44    8.81     148     FIM     EPB
 13:40:33    8.82     124     EVL     EQB
 13:40:31    8.81     940     FIM     VDM
 13:40:31    8.81    1010     FIM     VDM
 13:40:29    8.81    1455     FIM     OPV
 13:40:29    8.81     643     FIM     CAR
 13:40:23    8.81    1509     EVL     CAR
 13:40:19    8.81    1025     DBL     CAR
 13:40:18    8.80    2600     MSI     CAR
 13:40:18    8.80    3194     MSI     HBC
 13:40:18    8.80    4443     MSI     EPB
 13:40:06    8.79    1986     INT     BPP
 13:40:03    8.79    2749     INT     BPP
 13:40:03    8.79     789     INT     BPP
 13:39:22    8.80    1000     SYD     EPB
 13:39:11    8.80       7     MSI     EPB
 13:39:11    8.80     800     NON     EPB
 13:38:40    8.80    2698     CAR     EVL
 13:38:32    8.81     223     EVL     CAR
 13:38:32    8.80     259     EVL     EPB
 13:38:32    8.80     482     EVL     EPB
 13:38:31    8.80    5000     NON     EPB
 13:38:26    8.80    2000      UB     EVL
 13:38:26    8.79     121     INT     SGP
 13:38:22    8.79     352     INT     BPP
 13:38:20    8.80    3830     JPM     EVL
 13:38:20    8.80    2000     OPV     EVL
 13:38:20    8.80    2098     FIM     EVL
 13:38:20    8.80    3247     ENS     EVL
 13:38:19    8.80    1676     ENS     BPP
 13:38:03    8.81     509     EVL     EPB
 13:37:59    8.80     735     ENS     EQB
 13:37:46    8.80     342     ENS     BPP
 13:37:46    8.80    2000     OPV     BPP
 13:37:31    8.82     500     EVL     EQB
 13:37:28    8.81    2000     EVL     OPV
 13:37:23    8.80     121     EVL     SGP
 13:37:23    8.80    2000     EVL     OPV
 13:37:20    8.80    4982     NEO     MSI
 13:37:19    8.80    2529     GSI     MSI
 13:37:19    8.80    2000     OPV     MSI
 13:37:19    8.80     257     MSI     MSI
 13:37:17    8.82      92     EVL     EQB
 13:37:17    8.82     400     EVL     FIM
 13:37:12    8.80     681     EVL     SGP
 13:37:09    8.80    2000     SGP     OPV
 13:37:09    8.80     358     SGP     EPB
 13:37:09    8.80    3732     SGP     EVL
 13:37:09    8.80    1910     SGP     NON
 13:37:02    8.79     273     DBL     BPP
 13:37:00    8.79     772     DBL     BPP
 13:36:30    8.79    2700     EVL     CAR
 13:36:29    8.79    6763     ABN     CAR
 13:36:25    8.79    2000     OPV     CAR
 13:36:25    8.79     249     SGP     CAR
 13:36:24    8.79    1582     SGP     CAR
 13:36:24    8.79    2318     ABN     CAR
 13:36:24    8.79    3371     ABN     HBC
 13:36:24    8.79     121     ABN     SGP
 13:36:20    8.79    1462     ABN     MSI
 13:36:20    8.79    5301     ABN     EPB
 13:36:02    8.79     949     SGP     EPB
 13:35:19    8.78      81     SGP     SGP
 13:35:18    8.78     250     MSI     BPP
 13:34:59    8.80     388     BPP     NON
 13:34:30    8.79    2426     EVL     EPB
 13:34:28    8.79    2146     SGP     EPB
 13:34:28    8.79    1678     NON     EPB
 13:34:28    8.79    3201     NON     HBC
 13:34:28    8.79     121     NON     SGP
 13:33:47    8.79    1057     DBL     EVL
 13:33:26    8.79     999     CSB     EVL
 13:33:26    8.79    2000     CAR     EVL
 13:33:26    8.79    1548     JPM     EVL
 13:33:19    8.79    1422     JPM     EVL
 13:33:19    8.79     552     SGP     EVL
 13:33:19    8.79     226     CDG     EVL
 13:32:58    8.80     182     BPP     NON
 13:32:58    8.80    5750     BPP     NON
 13:32:58    8.80    3415     BPP     NON
 13:32:58    8.79    2335     BPP     EPB
 13:32:58    8.79     236     BPP     EPB
 13:32:58    8.79    3179     SGP     EPB
 13:32:56    8.79     500     EVL     EPB
 13:32:17    8.79     121     BPP     SGP
 13:32:17    8.79    3600     BPP     CAR
 13:32:03    8.79     500     EVL     CAR
 13:32:02    8.80    1355     MLI     NON
 13:32:02    8.80    5662     MLI     NON
 13:32:02    8.80    2983     MLI     EVL
 13:31:43    8.79    3225     CSB     HBC
 13:31:43    8.79     500     CSB     MSI
 13:31:43    8.79     500     CSB     MSI
 13:31:43    8.79     500     CSB     MSI
 13:31:43    8.79     500     CSB     MSI
 13:31:42    8.79     500     CSB     MSI
 13:31:42    8.79     500     CSB     MSI
 13:31:42    8.79     500     CSB     MSI
 13:31:42    8.79     500     CSB     MSI
 13:31:42    8.79     500     CSB     MSI
 13:31:42    8.79     500     CSB     MSI
 13:31:42    8.79     500     CSB     MSI
 13:31:42    8.79     500     CSB     MSI
 13:31:42    8.79     500     CSB     MSI
 13:31:42    8.79     500     CSB     MSI
 13:31:42    8.79      10     CSB     MSI
 13:31:42    8.79     500     CSB     MSI
 13:31:42    8.79     490     CSB     MSI
 13:31:42    8.79     490     CSB     MSI
 13:31:42    8.79     500     CSB     MSI
 13:31:42    8.79      10     CSB     MSI
 13:31:41    8.79     500     CSB     MSI
 13:31:41    8.79     500     CSB     MSI
 13:31:41    8.79     500     CSB     MSI
 13:31:41    8.79     500     CSB     MSI
 13:31:41    8.79     500     CSB     MSI
 13:31:41    8.79     500     CSB     MSI
 13:31:41    8.79     500     CSB     MSI
 13:31:41    8.79     500     CSB     MSI
 13:31:41    8.79     500     CSB     MSI
 13:31:41    8.79     500     CSB     MSI
 13:31:41    8.79     500     CSB     MSI
 13:31:41    8.79     500     CSB     MSI
 13:31:37    8.79    2000     OPV     EVL
 13:31:36    8.79    1026     DBL     EVL
 13:31:36    8.79    2000     OPV     EVL
 13:31:36    8.79    1751     CSB     EVL
 13:31:33    8.79     700     BPP     DBL
 13:31:33    8.79    1051     BPP     EPB
 13:31:33    8.79    2232     BPP     EPB
 13:31:33    8.79    2967     CSB     EPB
 13:31:33    8.79    5000     CSB     EQB
 13:31:33    8.79     449     CSB     BPP
 13:31:33    8.79     221     EVL     BPP
 13:31:12    8.78    1000     SYD     SYD
 13:30:56    8.78     200     CSB     DBL
 13:30:56    8.78    2000     CSB     OPV
 13:30:56    8.78     121     CSB     SGP
 13:30:56    8.78    2900     CSB     CAR
 13:30:38    8.78    1000     EVL     CAR
 13:30:37    8.77     352     CSB     MSI
 13:30:37    8.77    5000     EQB     MSI
 13:30:36    8.77    1071     DBL     MSI
 13:30:36    8.77    1000     EVL     MSI
 13:30:36    8.77     126     DIF     MSI
 13:30:36    8.77     374     DIF     EPB
 13:30:33    8.77    2280     CSB     EPB
 13:30:33    8.77    3596     NON     EPB
 13:30:33    8.77    7704     NON     UBS
 13:30:33    8.77     500     NON     MSI
 13:30:33    8.77    1200     NON     NON
 13:29:42    8.76    3266     SGP     HBC
 13:29:42    8.76    2000     SGP     OPV
 13:29:42    8.76    4650     SGP     EPB
 13:29:42    8.76    4682     SGP     GSI
 13:29:39    8.76     100     NRD     GSI
 13:29:28    8.76     597     CAR     GSI
 13:29:28    8.76    1403     MSI     GSI
 13:29:28    8.76    1000     ENS     GSI
 13:29:28    8.76    5662     NON     GSI
 13:29:28    8.76    1000     NON     GSI
 13:29:28    8.76     400     FIM     GSI
 13:29:28    8.76      10     DDB     GSI
 13:29:28    8.76    3046     ABN     GSI
 13:29:28    8.76     900     EQB     GSI
 13:29:28    8.76    1200     NON     GSI
 13:29:28    8.76    5000     EVL     GSI
 13:29:17    8.77     360     NRD     MSI
 13:29:17    8.77    2000     OPV     MSI
 13:29:17    8.77      91     CAR     MSI
 13:29:17    8.77     500     NON     MSI
 13:29:17    8.77    2000     NRD     MSI
 13:29:08    8.78      50     NON     EPB
 13:28:57    8.78     900     EQB     EPB
 13:28:45    8.78     300     NRD     EPB
 13:28:44    8.78     300     BPP     EPB
 13:28:30    8.78      50     NRD     EPB
 13:28:26    8.78     794     EVL     BPP
 13:28:26    8.78    1069     MLI     BPP
 13:28:26    8.78    6000     ENS     BPP
 13:28:16    8.79    2217     ENS     SGP
 13:28:16    8.79    2775     JPM     SGP
 13:28:16    8.79    1059     FIM     SGP
 13:28:16    8.79     918     FIM     SGP
 13:28:05    8.79     121     FIM     SGP
 13:28:04    8.79    3272     EVL     NON
 13:27:44    8.79    1025     DBL     NON
 13:27:44    8.79    1003     MSI     NON
 13:27:44    8.79    2000     OPV     NON
 13:27:44    8.79    2700     EVL     NON
 13:27:43    8.80     978     SGP     SGP
 13:27:41    8.79    2300     EVL     NRD
 13:27:25    8.80     584     MSI     MSI
 13:27:01    8.80    2017     MSI     EVL
 13:27:01    8.80     592     MSI     MSI
 13:26:57    8.79    6448     MSI     NEO
 13:26:57    8.79    2944     MSI     NEO
 13:26:51    8.79    2000     FIM     NEO
 13:26:50    8.79     813     CSB     NEO
 13:26:50    8.79    2795     NRD     NEO
 13:26:50    8.79     205     NRD     HBC
 13:26:45    8.79    1101     CSB     HBC
 13:26:45    8.79    2020     MSI     HBC
 13:26:41    8.78      67     FIM     NEO
 13:26:39    8.79     900     MSI     MSI
 13:26:38    8.78    6250     CSB     EPB
 13:26:36    8.78    1460     CSB     MSI
 13:26:36    8.78    1142     ABN     MSI
 13:26:36    8.78   27040     ABN     DBL
 13:26:36    8.78    3194     ABN     HBC
 13:26:36    8.78    2900     ABN     CAR
 13:26:36    8.78     244     ABN     EPB
 13:26:33    8.78     634     MSI     MSI
 13:26:33    8.78     651     MSI     MSI
 13:26:27    8.78    1172     CSB     EPB
 13:26:27    8.78     603     MSI     MSI
 13:26:27    8.77      29     EVL     MSI
 13:26:23    8.78    1666     CSB     EPB
 13:26:23    8.78     300     VDM     EPB
 13:26:23    8.78     200     EQB     EPB
 13:26:23    8.78    1044     DBL     EPB
 13:26:23    8.78    1624     CSB     EPB
 13:26:23    8.78     506     CSB     HBC
 13:26:23    8.78    2000     OPV     HBC
 13:26:23    8.78    1044     EVL     HBC
 13:25:06    8.79      50     VDM     HBC
 13:24:24    8.78    3956     EVL     DBL
 13:24:24    8.79    1213     CSB     NEO
 13:24:24    8.79      45     CSB     CAR
 13:24:24    8.79    1519     CSB     CAR
 13:24:24    8.79    2336     MSI     CAR
 13:24:24    8.79     494     MSI     EVL
 13:24:24    8.79    1462     MSI     EVL
 13:24:19    8.80    2442     CSB     EPB
 13:24:19    8.80     865     OPV     EPB
 13:24:19    8.80    1135     OPV     EPB
 13:24:19    8.80    2623     JPM     EPB
 13:24:19    8.80    2492     GSI     EPB
 13:24:18    8.80      37     GSI     CSB
 13:24:18    8.80    2235     CSB     CSB
 13:24:01    8.80    1000     EVL     EQB
 13:23:51    8.80    1000     EVL     EQB
 13:22:54    8.81     300     NRD     EVL
 13:22:53    8.80     100     EVL     FIM
 13:22:33    8.80    1000     EVL     NON
 13:22:26    8.81    1319     MSI     BPP
 13:22:26    8.81    3914     EVL     BPP
 13:22:21    8.81    5000     EVL     FIM
 13:22:06    8.81    1086     EVL     MLI
 13:21:45    8.82    1439     OPV     FIM
 13:21:42    8.82     561     OPV     SFB
 13:21:42    8.82    2439     MSI     SFB
 13:21:37    8.83     900     MSI     EPB
 13:21:36    8.83    1040     DBL     EPB
 13:21:35    8.83    2265     CSB     EPB
 13:21:35    8.83     211     MSI     EPB
 13:21:35    8.83     115     MSI     EPB
 13:21:35    8.83    5000     MSI     FIM
 13:21:33    8.84    1100     NON     EVL
 13:21:33    8.84     900     NON     CAR
 13:21:31    8.83     500     OPV     NRD
 13:21:31    8.84     300     NRD     CAR
 13:21:30    8.84     100     FIM     CAR
 13:21:30    8.84     992     JPM     BPP
 13:21:22    8.84    5000     JPM     DIF
 13:21:22    8.85     100     FIM     GSI
 13:21:22    8.84    1350     JPM     SGP
 13:21:22    8.84     650     ENS     SGP
 13:21:17    8.84     250     ENS     MSI
 13:21:17    8.84     850     NON     MSI
 13:21:05    8.84     150     NON     GSI
 13:21:05    8.84     100     FIM     GSI
 13:21:04    8.85     100     FIM     GSI
 13:21:03    8.85    3550     NON     GSI
 13:21:03    8.85    9000     NON     GSI
 13:21:03    8.85     500     NON     NON
 13:21:03    8.84    1950     NON     EVL
 13:20:58    8.84    3050     CAR     EVL
 13:20:58    8.84     600     CAR     NRD
 13:20:58    8.84     300     CAR     FIM
 13:20:58    8.84     300     CAR     NRD
 13:20:58    8.84     750     CAR     NRD
 13:20:58    8.84    5000     CAR     CAR
 13:20:55    8.84     100     FIM     FIM
 13:20:50    8.84     100     FIM     FIM
 13:20:47    8.84     400     MLI     NRD
 13:20:47    8.83      33     OPV     NRD
 13:20:47    8.83    1597     SYD     NRD
 13:20:47    8.83    2265     SYD     CSB
 13:20:47    8.83    2000     SYD     OPV
 13:20:47    8.83    5000     SYD     EQB
 13:20:47    8.82     900     SYD     EVL
 13:20:47    8.82   23238     SYD     NON
 13:20:45    8.81     400     ENS     NON
 13:20:45    8.81     100     FIM     NON
 13:20:41    8.82     100     FIM     NON
 13:20:39    8.82    1662     BPP     NON
 13:20:39    8.82     600     BPP     NON
 13:20:39    8.82      38     BPP     EVL
 13:20:39    8.81    2595     BPP     EVL
 13:20:39    8.81     100     FIM     EVL
 13:20:20    8.81     400     CAR     EVL
 13:20:17    8.81     200     CAR     EVL
 13:20:13    8.81     225     DDB     EVL
 13:20:09    8.81    1480     JPM     EVL
 13:20:07    8.81    3599     JPM     DIF
 13:20:07    8.81    3409     JPM     HBC
 13:20:07    8.81    1512     JPM     CAR
 13:20:00    8.81    1588     JPM     CAR
 13:20:00    8.81    5754     JPM     EPB
 13:19:59    8.81      98     CAR     EPB
 13:19:59    8.81      98     CAR     EPB
 13:19:59    8.81     300     ENS     EPB
 13:19:56    8.81    2500     CAR     FIM
 13:19:44    8.82      50     OPS     EVL
 13:19:44    8.82    1000     OPS     OPS
 13:19:42    8.82     100     NRD     EVL
 13:19:42    8.81    2300     CAR     DIF
 13:19:42    8.81     700     ENS     DIF
 13:19:36    8.81     900     ENS     EVL
 13:19:35    8.81    2000     OPV     CSB
 13:19:35    8.81     100     FIM     CSB
 13:19:35    8.82     100     FIM     EVL
 13:19:25    8.82      50     EVL     EVL
 13:19:23    8.81    2300     CSB     GSI
 13:19:23    8.81     200     CAR     GSI
 13:19:21    8.81     358     CSB     EPB
 13:19:17    8.81    1022     DBL     CSB
 13:19:15    8.81    5000     CSB     EVL
 13:19:15    8.81     100     CSB     MSI
 13:19:15    8.81     500     CSB     MSI
 13:19:15    8.81     145     CSB     MSI
 13:19:15    8.81     355     CSB     MSI
 13:19:15    8.81     355     CSB     MSI
 13:19:14    8.81    3834     CSB     MSI
 13:19:14    8.81     311     CSB     MSI
 13:19:14    8.81     189     CSB     EVL
 13:19:14    8.81    4811     CSB     EVL
 13:19:14    8.81     500     CSB     MSI
 13:19:14    8.81     500     CSB     MSI
 13:19:14    8.81     500     CSB     MSI
 13:19:14    8.81     100     CSB     MSI
 13:19:14    8.81     400     CSB     MSI
 13:19:14    8.81     500     CSB     MSI
 13:19:14    8.81     400     CSB     MSI
 13:19:14    8.81     400     CSB     MSI
 13:19:14    8.81     100     CSB     MSI
 13:19:14    8.81     100     CSB     MSI
 13:19:13    8.81     100     CSB     MSI
 13:19:13    8.81     500     CSB     MSI
 13:19:13    8.81     500     CSB     MSI
 13:19:13    8.81     400     CSB     MSI
 13:19:13    8.81     500     CSB     MSI
 13:19:13    8.81     400     CSB     MSI
 13:19:13    8.81     500     CSB     MSI
 13:19:13    8.81     500     CSB     MSI
 13:19:13    8.81     100     CSB     MSI
 13:19:13    8.81     500     CSB     MSI
 13:19:13    8.81     100     CSB     MSI
 13:19:13    8.81     100     CSB     MSI
 13:19:13    8.81     400     CSB     MSI
 13:19:13    8.81     500     CSB     MSI
 13:19:13    8.81     400     CSB     MSI
 13:19:13    8.81     400     CSB     MSI
 13:19:12    8.81     500     CSB     MSI
 13:19:12    8.81     500     CSB     MSI
 13:19:12    8.81     100     FIM     MSI
 13:19:12    8.81     500     CSB     MSI
 13:19:12    8.81     500     CSB     MSI
 13:19:12    8.81    1000     BPP     NEO
 13:19:12    8.81     400     BPP     FIM
 13:19:12    8.81    1000     BPP     NON
 13:19:12    8.81     600     BPP     NRD
 13:19:12    8.81     500     BPP     MSI
 13:19:12    8.81     660     BPP     BPP
 13:19:10    8.80     507     CSB     EVL
 13:19:10    8.80    8421     CSB     EVL
 13:19:09    8.80    6772     CSB     EVL
 13:19:09    8.80    1649     CSB     NON
 13:19:09    8.80     851     CSB     NON
 13:19:09    8.80    5000     CSB     EVL
 13:19:09    8.80     100     CSB     DBL
 13:19:09    8.80    2470     CSB     NON
 13:19:09    8.80      30     BPP     NON
 13:19:09    8.80     358     BPP     EPB
